OrderID,CustomerID,Customer Name,Email,Phone_no,City,Category,Product,Quantity,UnitPrice,Discount_Pct,PaymentMethod,OrderDate,Status,Rating,Average_Rating,Total_Amount,Invalid Price,Invalid Quantity,Invalid Rating,Invalid Date
ORD008997,CUST02089,Anjali Reddy,anjali.reddy855@gmail.com,9616512994,Hyderabad,Toys,Toy Train,7,605.02,15,UPI,31-12-2023,Pending,5,3.500323947,3599.87,Valid,Valid,Valid,Valid
ORD007259,CUST00495,Rohit Shah,rohit.shah656@gmail.com,9562924098,Indore,Electronics,Tablet,4,1104.21,10,Wallet,27-12-2024,Shipped,3,3.500323947,3975.16,Valid,Valid,Valid,Valid
ORD012799,CUST01947,Charlie Kumar,charlie.kumar882@gmail.com,9810363745,Jaipur,Clothing,Shorts,7,162.14,5,Cash on Delivery,15-09-2022,Delivered,4,3.500323947,1078.23,Valid,Valid,Valid,Valid
ORD016549,CUST03531,Usha Malhotra,usha.malhotra177@yahoo.com,9689014621,Kanpur,Beauty,Perfume,4,161.02,25,Debit Card,04-08-2024,Returned,0,3.500323947,483.06,Valid,Valid,Invalid,Valid
ORD004722,CUST02249,Zara Nair,zara.nair119@gmail.com,9873569033,Ahmedabad,Sports,Tennis Racket,8,1913.58,5,Net Banking,07-07-2024,Delivered,4,3.500323947,14543.21,Valid,Valid,Valid,Valid
ORD018594,CUST04050,Nikhil Rao,nikhil.rao923@gmail.com,9140896387,Delhi,Home Decor,Table Runner,7,1503.64,10,Wallet,14-05-2023,Delivered,5,3.500323947,9472.93,Valid,Valid,Valid,Valid
ORD010676,CUST04221,Usha Gupta,usha.gupta167@yahoo.com,9257117961,Nagpur,Groceries,Salt 1kg,2,178.77,25,Net Banking,11-06-2024,Delivered,10,3.500323947,268.16,Valid,Valid,Invalid,Valid
ORD019557,CUST02349,Sneha Patel,sneha.patel857@yahoo.com,9682694332,Delhi,Sports,Swimming Goggles,1,491.91,25,Net Banking,17-09-2022,Processing,3,3.500323947,368.93,Valid,Valid,Valid,Valid
ORD001490,CUST04261,Aditi Kumar,aditi.kumar322@gmail.com,9555136793,Kolkata,Books,Web Dev Book,5,570.71,25,Wallet,18-11-2023,Shipped,5,3.500323947,2140.16,Valid,Valid,Valid,Valid
ORD000725,CUST02259,Aarav Bose,aarav.bose672@gmail.com,9463789051,Chennai,Electronics,Tablet,8,1667.44,15,UPI,19-05-2023,Cancelled,4,3.500323947,11338.59,Valid,Valid,Valid,Valid
ORD017747,CUST04682,Kavya Hegde,kavya.hegde640@yahoo.com,9167049074,Hyderabad,Furniture,Bookshelf,8,5325.79,25,Debit Card,08-11-2024,Shipped,5,3.500323947,31954.74,Valid,Valid,Valid,Valid
ORD019584,CUST04571,Vikas Nair,vikas.nair970@gmail.com,9971559520,Delhi,Electronics,Keyboard,2,389.4,25,Net Banking,20-12-2022,Cancelled,2,3.500323947,584.1,Valid,Valid,Valid,Valid
ORD005782,CUST03334,Zara Nair,zara.nair873@gmail.com,9474772903,Nagpur,Furniture,Chair,9,5898.13,20,Debit Card,20-11-2022,Delivered,4,3.500323947,42466.54,Valid,Valid,Valid,Valid
ORD018424,CUST02014,Priya Pillai,priya.pillai390@yahoo.com,9321576773,Indore,Furniture,Wardrobe,2,978.09,20,Credit Card,23-06-2023,Shipped,3,3.500323947,1564.94,Valid,Valid,Valid,Valid
ORD002532,CUST02500,Divya Nair,divya.nair770@gmail.com,9201965074,Indore,Sports,Swimming Goggles,8,1985,20,Wallet,14-07-2022,Delivered,3,3.500323947,12704,Valid,Valid,Valid,Valid
ORD000240,CUST01893,Usha Malhotra,usha.malhotra756@gmail.com,9425607994,Bengaluru,Clothing,Kurta,7,1036.49,20,Cash on Delivery,08-12-2024,Returned,4,3.500323947,5804.34,Valid,Valid,Valid,Valid
ORD012636,CUST03109,Charlie Joshi,charlie.joshi147@gmail.com,9435145982,Jaipur,Clothing,Dress,0,815.27,25,Credit Card,16-03-2023,Delivered,3,3.500323947,0,Valid,Invalid,Valid,Valid
ORD016432,CUST00769,Amit Shah,amit.shah209@yahoo.com,9493438325,Nagpur,Furniture,TV Stand,9,820.38,10,UPI,21-02-2022,Returned,5,3.500323947,6645.08,Valid,Valid,Valid,Valid
ORD012266,CUST02148,Grace Pillai,grace.pillai407@yahoo.com,9152874205,Kolkata,Beauty,Lipstick,6,750.28,20,Debit Card,05-06-2022,Delivered,5,3.500323947,3601.34,Valid,Valid,Valid,Valid
ORD018324,CUST02657,Jack Bose,jack.bose679@gmail.com,8786440405,Bengaluru,Home Decor,Wall Art,1,2295.72,20,Credit Card,22-12-2023,Pending,3,3.500323947,1836.58,Valid,Valid,Valid,Valid
ORD011934,CUST01227,Usha Gupta,usha.gupta742@gmail.com,9899344341,Jaipur,Books,Python Basics,5,205.75,10,Debit Card,02-11-2024,Pending,4,3.500323947,925.88,Valid,Valid,Valid,Valid
ORD014555,CUST00145,Arjun Menon,arjun.menon993@gmail.com,9302953278,Nagpur,Electronics,Tablet,9,891.46,25,UPI,29-03-2022,Delivered,4,3.500323947,6017.36,Valid,Valid,Valid,Valid
ORD011190,CUST03574,Gaurav Bose,gaurav.bose389@gmail.com,9389543981,Kanpur,Toys,Building Blocks,3,685.47,15,Wallet,02-04-2024,Delivered,5,3.500323947,1747.95,Valid,Valid,Valid,Valid
ORD000338,CUST03051,Anjali Kapoor,anjali.kapoor502@yahoo.com,9665046670,Hyderabad,Beauty,Body Lotion,3,424.46,25,Net Banking,10-05-2024,Delivered,2,3.500323947,955.04,Valid,Valid,Valid,Valid
ORD007715,CUST00801,Arjun Kumar,arjun.kumar148@gmail.com,9559235550,Lucknow,Toys,Action Figure,1,840.74,,Cash on Delivery,14-09-2022,Processing,4,3.500323947,840.74,Valid,Valid,Valid,Valid
ORD011952,CUST03995,Aarav Rao,aarav.rao243@gmail.com,9657561409,Delhi,Groceries,Sugar 1kg,9,101.45,25,Debit Card,15-10-2022,Delivered,3,3.500323947,684.79,Valid,Valid,Valid,Valid
ORD008677,CUST03284,Aditi Menon,aditi.menon973@gmail.com,9489834534,Ahmedabad,Electronics,Printer,2,1330.29,20,Debit Card,24-09-2023,Delivered,2,3.500323947,2128.46,Valid,Valid,Valid,Valid
ORD019500,CUST01517,Not Available,aarav.verma983@yahoo.com,9470849788,Delhi,Electronics,Smart TV,3,1985.1,5,Credit Card,25-10-2024,Returned,0,3.500323947,5657.54,Valid,Valid,Invalid,Valid
ORD017314,CUST04727,Usha Bose,usha.bose369@gmail.com,8279831093,Indore,Books,Data Science 101,8,552.79,0,UPI,20-12-2023,Pending,3,3.500323947,4422.32,Valid,Valid,Valid,Valid
ORD016242,CUST01537,Eve Iyer,eve.iyer889@gmail.com,9367436959,Chennai,Beauty,Body Lotion,4,856.26,0,Wallet,17-02-2024,Delivered,4,3.500323947,3425.04,Valid,Valid,Valid,Valid
ORD005217,CUST04185,Amit Gupta,amit.gupta388@yahoo.com,9683667961,Kolkata,Sports,Cricket Bat,10,1870.33,5,Net Banking,29-10-2022,Delivered,2,3.500323947,17768.14,Valid,Valid,Valid,Valid
ORD005190,CUST03695,Aarav Malhotra,aarav.malhotra943@yahoo.com,9814637415,Hyderabad,Beauty,Foundation,6,542.61,25,Debit Card,13-07-2023,Shipped,5,3.500323947,2441.75,Valid,Valid,Valid,Valid
ORD004330,CUST00464,Bob Kapoor,bob.kapoor482@gmail.com,9132810961,Surat,Groceries,Biscuits,8,343.67,10,Credit Card,30-01-2022,Delivered,3,3.500323947,2474.42,Valid,Valid,Valid,Valid
ORD014857,CUST01785,Zara Pillai,zara.pillai697@yahoo.com,9863226648,Hyderabad,Home Decor,Candle Set,2,1286.69,0,UPI,18-03-2022,Pending,4,3.500323947,2573.38,Valid,Valid,Valid,Valid
ORD000605,CUST04799,Harsha Kumar,harsha.kumar309@gmail.com,9674346364,Ahmedabad,Electronics,Printer,7,583.84,15,Credit Card,18-06-2024,Delivered,5,3.500323947,3473.85,Valid,Valid,Valid,Valid
ORD006710,CUST00689,Divya Kapoor,divya.kapoor913@gmail.com,9755367167,Mumbai,Groceries,Spices Mix,3,103.6,20,Debit Card,09-07-2024,Delivered,3,3.500323947,248.64,Valid,Valid,Valid,Valid
ORD007473,CUST00620,Sneha Verma,sneha.verma399@gmail.com,9917568334,Chennai,Furniture,Cabinet,6,6698.37,10,Credit Card,16-10-2022,Delivered,0,3.500323947,36171.2,Valid,Valid,Invalid,Valid
ORD011045,CUST00963,Ivy Menon,ivy.menon630@gmail.com,9307149203,Surat,Clothing,Hoodie,3,295.89,20,Wallet,11-04-2023,Returned,4,3.500323947,710.14,Valid,Valid,Valid,Valid
ORD002920,CUST02897,Hank Joshi,hank.joshi284@gmail.com,9265390573,Jaipur,Books,AI Primer,6,302.89,20,Cash on Delivery,22-03-2023,Shipped,4,3.500323947,1453.87,Valid,Valid,Valid,Valid
ORD003132,CUST04397,Ivy Singh,ivy.singh559@yahoo.com,9946919892,Lucknow,Furniture,TV Stand,9,5290.13,15,Debit Card,05-11-2023,Delivered,4,3.500323947,40469.49,Valid,Valid,Valid,Valid
ORD003848,CUST03329,Grace Iyer,grace.iyer169@gmail.com,9393539565,Pune,Electronics,Tablet,1,2116.64,0,Wallet,29-06-2024,Delivered,5,3.500323947,2116.64,Valid,Valid,Valid,Valid
ORD000400,CUST03571,Suresh Singh,suresh.singh666@yahoo.com,8476476523,Pune,Automotive,LED Strip,4,891.68,5,Debit Card,02-04-2023,Pending,4,3.500323947,3388.38,Valid,Valid,Valid,Valid
ORD014283,CUST02747,Usha Kumar,usha.kumar582@gmail.com,9659599558,Bengaluru,Groceries,Biscuits,2,215.36,15,UPI,17-09-2022,Cancelled,0,3.500323947,366.11,Valid,Valid,Invalid,Valid
ORD017466,CUST04847,Hank Singh,hank.singh796@yahoo.com,9816264757,Jaipur,Electronics,Router,4,2452.45,15,Debit Card,02-03-2023,Delivered,1,3.500323947,8338.33,Valid,Valid,Valid,Valid
ORD005299,CUST03360,Bob Patel,bob.patel366@yahoo.com,9897977087,Lucknow,Clothing,Salwar,10,151.36,25,Debit Card,17-02-2024,Cancelled,3,3.500323947,1135.2,Valid,Valid,Valid,Valid
ORD010230,CUST01364,Arjun Pillai,arjun.pillai699@gmail.com,9788032853,Delhi,Sports,Football,5,215.69,15,Wallet,09-06-2023,Shipped,2,3.500323947,916.68,Valid,Valid,Valid,Valid
ORD007574,CUST01260,Frank Reddy,frank.reddy278@yahoo.com,9378324034,Hyderabad,Toys,Toy Train,2,1301.94,15,UPI,05-01-2024,Pending,5,3.500323947,2213.3,Valid,Valid,Valid,Valid
ORD002512,CUST02674,Bob Verma,bob.verma35@gmail.com,9718730660,Kolkata,Home Decor,Mirror,5,1851.41,5,Credit Card,30-03-2023,Delivered,4,3.500323947,8794.2,Valid,Valid,Valid,Valid
ORD005919,CUST03686,Neha Kapoor,neha.kapoor139@gmail.com,9866676335,Delhi,Home Decor,Mirror,3,1190.36,0,Net Banking,27-08-2024,Returned,4,3.500323947,3571.08,Valid,Valid,Valid,Valid
ORD010875,CUST04030,Bob Mehta,bob.mehta715@yahoo.com,9769244557,Mumbai,Home Decor,Cushion Cover,1,1002.38,25,Cash on Delivery,04-06-2022,Cancelled,5,3.500323947,751.79,Valid,Valid,Valid,Valid
ORD007369,CUST03709,Divya Malhotra,divya.malhotra66@yahoo.com,9116543704,Nagpur,Electronics,Smart TV,9,376.16,15,Debit Card,12-02-2022,Delivered,3,3.500323947,2877.62,Valid,Valid,Valid,Valid
ORD018025,CUST04684,Not Available,rahul.joshi290@gmail.com,9316520014,Indore,Groceries,Sugar 1kg,7,415.96,20,Cash on Delivery,12-11-2023,Delivered,3,3.500323947,2329.38,Valid,Valid,Valid,Valid
ORD002543,CUST02332,Nikhil Verma,nikhil.verma468@gmail.com,9735433711,Pune,Toys,Remote Car,9,1690.79,10,Credit Card,07-01-2022,Returned,3,3.500323947,13695.4,Valid,Valid,Valid,Valid
ORD003283,CUST04444,Priya Das,priya.das856@yahoo.com,9590434047,Jaipur,Toys,Play Kitchen,1,992.74,25,Debit Card,23-10-2022,Returned,4,3.500323947,744.56,Valid,Valid,Valid,Valid
ORD014568,CUST04877,Anjali Malhotra,anjali.malhotra636@yahoo.com,9812260785,Mumbai,Home Decor,Table Runner,1,1422.92,10,UPI,12-02-2023,Shipped,4,3.500323947,1280.63,Valid,Valid,Valid,Valid
ORD017257,CUST04231,Pooja Menon,pooja.menon326@gmail.com,8402790836,Jaipur,Toys,Toy Train,3,1360.4,5,Net Banking,10-08-2023,Delivered,4,3.500323947,3877.14,Valid,Valid,Valid,Valid
ORD000297,CUST01481,Alice Patel,alice.patel656@yahoo.com,8395093752,Lucknow,Toys,Remote Car,6,799.03,0,UPI,13-11-2023,Delivered,2,3.500323947,4794.18,Valid,Valid,Valid,Valid
ORD014629,CUST02602,Aditi Gupta,aditi.gupta43@yahoo.com,9843120227,Not Available,Home Decor,Wall Art,3,1036.09,25,Net Banking,08-10-2024,Shipped,5,3.500323947,2331.2,Valid,Valid,Valid,Valid
ORD014034,CUST02609,Tanvi Patel,tanvi.patel918@gmail.com,Not Available,Ahmedabad,Clothing,Kurta,9,648.41,0,Net Banking,20-03-2024,Cancelled,0,3.500323947,5835.69,Valid,Valid,Invalid,Valid
ORD019706,CUST04775,Harsha Iyer,Not Available,9825026302,Kolkata,Books,Data Science 101,4,763.09,0,Debit Card,05-11-2022,Delivered,1,3.500323947,3052.36,Valid,Valid,Valid,Valid
ORD008586,CUST04975,Zara Verma,zara.verma883@gmail.com,9910087203,Ahmedabad,Furniture,Dining Table,5,3955.71,25,Cash on Delivery,16-08-2022,Shipped,5,3.500323947,14833.91,Valid,Valid,Valid,Valid
ORD001696,CUST02317,Divya Hegde,divya.hegde338@gmail.com,9124831916,Indore,Toys,Remote Car,3,1002.18,15,UPI,09-12-2023,Delivered,4,3.500323947,2555.56,Valid,Valid,Valid,Valid
ORD003168,CUST00816,Suresh Iyer,suresh.iyer988@gmail.com,9151239053,Not Available,Toys,Toy Train,7,1548.55,10,Credit Card,23-07-2023,Delivered,3,3.500323947,9755.87,Valid,Valid,Valid,Valid
ORD012409,CUST03654,Pooja Sharma,pooja.sharma493@gmail.com,9603623464,Lucknow,Toys,Remote Car,4,196.83,10,UPI,23-05-2023,Shipped,4,3.500323947,708.59,Valid,Valid,Valid,Valid
ORD010242,CUST03503,Not Available,diana.patel183@yahoo.com,9361127622,Pune,Toys,Stuffed Animal,2,1417.28,20,Net Banking,03-04-2023,Shipped,5,3.500323947,2267.65,Valid,Valid,Valid,Valid
ORD013757,CUST03147,Not Available,arjun.mehta26@yahoo.com,9825486598,Indore,Electronics,Tablet,9,1861.98,25,Cash on Delivery,24-12-2023,Shipped,4,3.500323947,12568.37,Valid,Valid,Valid,Valid
ORD004185,CUST03254,Nikhil Menon,nikhil.menon626@gmail.com,9243897918,Nagpur,Groceries,Coffee 200g,5,168.59,5,Wallet,09-04-2022,Delivered,4,3.500323947,800.8,Valid,Valid,Valid,Valid
ORD010232,CUST00452,Vikas Rao,vikas.rao279@gmail.com,9511781150,Hyderabad,Sports,Cycling Helmet,2,1130.62,10,Net Banking,12-06-2022,Delivered,3,3.500323947,2035.12,Valid,Valid,Valid,Valid
ORD011162,CUST03361,Vikas Singh,vikas.singh329@gmail.com,9276592662,Lucknow,Toys,Board Game,2,1304.08,20,Debit Card,17-11-2024,Returned,4,3.500323947,2086.53,Valid,Valid,Valid,Valid
ORD010489,CUST02063,Jack Sharma,Not Available,8662289450,Kolkata,Electronics,Laptop,9,1659.63,15,UPI,07-06-2022,Delivered,2,3.500323947,12696.17,Valid,Valid,Valid,Valid
ORD016747,CUST00833,Grace Rao,grace.rao138@gmail.com,9356340563,Not Available,Books,Finance 101,1,842.5,20,Cash on Delivery,01-11-2022,Delivered,4,3.500323947,674,Valid,Valid,Valid,Valid
ORD019066,CUST02095,Hank Joshi,hank.joshi355@gmail.com,9849005597,Jaipur,Books,Data Science 101,9,541.28,5,Cash on Delivery,02-08-2023,Delivered,4,3.500323947,4627.94,Valid,Valid,Valid,Valid
ORD018902,CUST02905,Anjali Das,anjali.das575@gmail.com,Not Available,Indore,Automotive,Dash Cam,6,1474.69,5,Cash on Delivery,03-11-2023,Delivered,4,3.500323947,8405.73,Valid,Valid,Valid,Valid
ORD017574,CUST02740,Priya Hegde,priya.hegde749@yahoo.com,9713675709,Nagpur,Books,ML Guide,1,662.9,0,Credit Card,02-04-2023,Pending,3,3.500323947,662.9,Valid,Valid,Valid,Valid
ORD004939,CUST04740,Harsha Bose,harsha.bose816@gmail.com,9889845808,Indore,Clothing,Kurta,6,496.69,20,Cash on Delivery,14-01-2022,Delivered,3,3.500323947,2384.11,Valid,Valid,Valid,Valid
ORD001928,CUST04016,Charlie Gupta,charlie.gupta923@gmail.com,9496745721,Mumbai,Home Decor,Table Runner,10,1418.35,20,Credit Card,18-03-2023,Delivered,5,3.500323947,11346.8,Valid,Valid,Valid,Valid
ORD011289,CUST04583,Aarav Sharma,aarav.sharma207@gmail.com,9392297314,Jaipur,Sports,Football,9,1210.49,25,Cash on Delivery,16-04-2024,Delivered,2,3.500323947,8170.81,Valid,Valid,Valid,Valid
ORD009137,CUST02376,Alice Malhotra,alice.malhotra314@gmail.com,9447934192,Jaipur,Clothing,T-Shirt,1,1344.55,10,Cash on Delivery,22-01-2023,Shipped,3,3.500323947,1210.1,Valid,Valid,Valid,Valid
ORD018290,CUST00112,Sandeep Iyer,sandeep.iyer481@gmail.com,9446688477,Indore,Furniture,Dining Table,2,5978.86,10,Net Banking,20-03-2024,Delivered,2,3.500323947,10761.95,Valid,Valid,Valid,Valid
ORD002861,CUST03166,Gaurav Nair,gaurav.nair182@gmail.com,9262043082,Chennai,Beauty,Body Lotion,6,520.16,20,Debit Card,30-08-2024,Delivered,4,3.500323947,2496.77,Valid,Valid,Valid,Valid
ORD012583,CUST02565,Neha Joshi,neha.joshi875@yahoo.com,9118751668,Pune,Groceries,Rice 5kg,7,487.93,5,Debit Card,24-07-2023,Returned,4,3.500323947,3244.73,Valid,Valid,Valid,Valid
ORD016445,CUST04123,Alice Das,alice.das553@yahoo.com,9553992849,Bengaluru,Furniture,TV Stand,10,4633.81,5,Debit Card,26-06-2024,Shipped,3,3.500323947,44021.2,Valid,Valid,Valid,Valid
ORD009718,CUST01128,Kavya Verma,kavya.verma305@gmail.com,8714677179,Chennai,Groceries,Flour 2kg,9,95.79,0,Wallet,05-01-2023,Pending,5,3.500323947,862.11,Valid,Valid,Valid,Valid
ORD010429,CUST04673,Kavya Nair,kavya.nair865@gmail.com,9981111127,Delhi,Furniture,Wardrobe,7,1380.41,25,Net Banking,29-09-2022,Shipped,5,3.500323947,7247.15,Valid,Valid,Valid,Valid
ORD006463,CUST00121,Kiran Malhotra,kiran.malhotra398@yahoo.com,9291500452,Nagpur,Beauty,Foundation,1,552.61,20,Credit Card,22-07-2024,Delivered,4,3.500323947,442.09,Valid,Valid,Valid,Valid
ORD008669,CUST02839,Charlie Mehta,charlie.mehta688@yahoo.com,9142626841,Delhi,Books,Data Science 101,4,174.32,10,UPI,28-10-2024,Delivered,5,3.500323947,627.55,Valid,Valid,Valid,Valid
ORD012521,CUST01694,Manish Patel,manish.patel441@yahoo.com,8145315754,Kolkata,Home Decor,Table Runner,4,2091.67,25,Debit Card,18-12-2023,Delivered,4,3.500323947,6275.01,Valid,Valid,Valid,Valid
ORD002825,CUST00544,Grace Reddy,grace.reddy196@gmail.com,9399546475,Surat,Beauty,Hair Oil,3,148.78,10,UPI,23-02-2022,Returned,5,3.500323947,401.71,Valid,Valid,Valid,Valid
ORD015424,CUST00012,Rohit Pillai,rohit.pillai600@gmail.com,Not Available,Nagpur,Automotive,Car Cover,4,1140.79,5,Cash on Delivery,01-06-2022,Shipped,4,3.500323947,4335,Valid,Valid,Valid,Valid
ORD016530,CUST00600,Meera Iyer,meera.iyer541@yahoo.com,9783079279,Pune,Beauty,Body Lotion,8,673.22,25,UPI,04-11-2023,Delivered,5,3.500323947,4039.32,Valid,Valid,Valid,Valid
ORD007969,CUST04507,Charlie Pillai,charlie.pillai419@gmail.com,9244917207,Chennai,Toys,Building Blocks,3,478.7,5,Wallet,22-01-2023,Returned,0,3.500323947,1364.3,Valid,Valid,Invalid,Valid
ORD003592,CUST01733,Rajan Rao,rajan.rao65@gmail.com,9449189903,Chennai,Clothing,T-Shirt,1,1478.53,25,UPI,31-03-2023,Delivered,2,3.500323947,1108.9,Valid,Valid,Valid,Valid
ORD006120,CUST04622,Divya Menon,divya.menon857@yahoo.com,9113224511,Indore,Electronics,Printer,5,470.48,10,Cash on Delivery,21-12-2023,Delivered,0,3.500323947,2117.16,Valid,Valid,Invalid,Valid
ORD004166,CUST00568,Sandeep Patel,sandeep.patel615@yahoo.com,9413877145,Kanpur,Home Decor,Curtains,1,904.28,20,Wallet,15-12-2023,Processing,5,3.500323947,723.42,Valid,Valid,Valid,Valid
ORD004187,CUST03859,Deepa Kapoor,deepa.kapoor959@gmail.com,9372656985,Hyderabad,Groceries,Rice 5kg,3,361.92,0,UPI,16-11-2023,Delivered,5,3.500323947,1085.76,Valid,Valid,Valid,Valid
ORD008372,CUST00468,Kavya Reddy,Not Available,8541564076,Ahmedabad,Automotive,Car Cover,10,1249.97,25,UPI,23-08-2023,Delivered,3,3.500323947,9374.78,Valid,Valid,Valid,Valid
ORD011525,CUST01253,Aarav Gupta,aarav.gupta123@gmail.com,9106155331,Kolkata,Sports,Tennis Racket,6,1181.18,0,Net Banking,21-05-2022,Delivered,5,3.500323947,7087.08,Valid,Valid,Valid,Valid
ORD019729,CUST00345,Rohit Gupta,rohit.gupta309@gmail.com,9384077220,Delhi,Home Decor,Cushion Cover,6,706.44,20,Cash on Delivery,14-10-2024,Pending,5,3.500323947,3390.91,Valid,Valid,Valid,Valid
ORD011549,CUST00108,Meera Hegde,meera.hegde764@yahoo.com,9358974564,Mumbai,Books,Deep Learning,4,394.62,10,Cash on Delivery,26-12-2022,Shipped,4,3.500323947,1420.63,Valid,Valid,Valid,Valid
ORD017966,CUST02265,Kavya Kumar,kavya.kumar455@yahoo.com,9453680194,Kolkata,Clothing,T-Shirt,3,953.27,20,Net Banking,07-11-2023,Delivered,3,3.500323947,2287.85,Valid,Valid,Valid,Valid
ORD009777,CUST04011,Eve Sharma,eve.sharma997@gmail.com,9843179835,Ahmedabad,Furniture,Sofa,3,4413.02,10,Wallet,05-09-2022,Returned,5,3.500323947,11915.15,Valid,Valid,Valid,Valid
ORD005147,CUST02119,Usha Reddy,usha.reddy321@gmail.com,9737865222,Mumbai,Furniture,TV Stand,5,1018.6,20,Cash on Delivery,20-03-2023,Delivered,3,3.500323947,4074.4,Valid,Valid,Valid,Valid
ORD003198,CUST03493,Harsha Iyer,harsha.iyer732@gmail.com,9522783907,Mumbai,Beauty,Moisturizer,6,680.87,20,Wallet,02-06-2023,Cancelled,4,3.500323947,3268.18,Valid,Valid,Valid,Valid
ORD014472,CUST01605,Priya Patel,priya.patel347@gmail.com,9712538722,Hyderabad,Clothing,Jeans,8,614.54,0,Debit Card,31-08-2023,Cancelled,5,3.500323947,4916.32,Valid,Valid,Valid,Valid
ORD013739,CUST02669,Sandeep Pillai,sandeep.pillai598@gmail.com,9781381467,Nagpur,Sports,Dumbbells,6,1578.75,10,Wallet,22-10-2024,Pending,4,3.500323947,8525.25,Valid,Valid,Valid,Valid
ORD010175,CUST02095,Tanvi Iyer,tanvi.iyer817@gmail.com,9667796248,Mumbaii,Automotive,Seat Cushion,10,551.4,0,Net Banking,15-11-2023,Delivered,2,3.500323947,5514,Valid,Valid,Valid,Valid
ORD013306,CUST03925,Hank Singh,hank.singh519@gmail.com,9319694250,Ahmedabad,Books,Deep Learning,3,614.21,25,Cash on Delivery,04-07-2023,Delivered,5,3.500323947,1381.97,Valid,Valid,Valid,Valid
ORD003877,CUST04718,Arjun Kapoor,arjun.kapoor338@gmail.com,Not Available,Kolkata,Home Decor,Clock,8,389.43,15,Debit Card,19-01-2023,Delivered,1,3.500323947,2648.12,Valid,Valid,Valid,Valid
ORD018352,CUST00755,Amit Malhotra,Not Available,9797522766,Kolkata,Furniture,Desk,3,1741.98,15,Net Banking,08-01-2022,Returned,2,3.500323947,4442.05,Valid,Valid,Valid,Valid
ORD009493,CUST00034,Hank Gupta,hank.gupta845@gmail.com,9262519940,Pune,Sports,Skipping Rope,6,1725.4,5,Net Banking,30-09-2023,Delivered,5,3.500323947,9834.78,Valid,Valid,Valid,Valid
ORD016789,CUST03555,Vikas Nair,vikas.nair561@gmail.com,9352456851,Bengaluru,Groceries,Coffee 200g,2,176.84,25,Wallet,09-06-2023,Pending,4,3.500323947,265.26,Valid,Valid,Valid,Valid
ORD009747,CUST02455,Alice Bose,Not Available,9696999568,Nagpur,Home Decor,Vase,10,945.07,20,Debit Card,31-03-2024,Shipped,0,3.500323947,7560.56,Valid,Valid,Invalid,Valid
ORD011084,CUST01136,Manish Iyer,manish.iyer350@gmail.com,9448949065,Delhi,Beauty,Moisturizer,7,208.84,25,UPI,18-04-2023,Shipped,4,3.500323947,1096.41,Valid,Valid,Valid,Valid
ORD002197,CUST04021,Hank Hegde,hank.hegde467@gmail.com,8871147758,Kolkata,Automotive,Jump Starter,10,1391.56,25,Debit Card,11-08-2023,Cancelled,4,3.500323947,10436.7,Valid,Valid,Valid,Valid
ORD000678,CUST02270,Jack Kumar,jack.kumar104@gmail.com,8766190415,Delhi,Automotive,Dash Cam,5,954.78,0,Credit Card,30-04-2023,Shipped,4,3.500323947,4773.9,Valid,Valid,Valid,Valid
ORD011775,CUST01132,Jack Reddy,jack.reddy130@yahoo.com,9229858683,Kolkata,Beauty,Moisturizer,3,1212.26,10,Cash on Delivery,06-01-2022,Shipped,1,3.500323947,3273.1,Valid,Valid,Valid,Valid
ORD001180,CUST01847,Jack Kapoor,jack.kapoor588@gmail.com,9196532983,Pune,Books,Deep Learning,6,209.24,10,Cash on Delivery,25-11-2022,Cancelled,2,3.500323947,1129.9,Valid,Valid,Valid,Valid
ORD007926,CUST03440,Harsha Mehta,harsha.mehta879@gmail.com,9826553529,Delhi,Toys,Toy Train,5,270.44,5,Net Banking,18-09-2024,shipped  ,3,3.500323947,1284.59,Valid,Valid,Valid,Valid
ORD009986,CUST02754,Jack Bose,jack.bose511@gmail.com,9889306106,Indore,Sports,Badminton Set,8,1661.82,15,Net Banking,10-04-2024,Cancelled,3,3.500323947,11300.38,Valid,Valid,Valid,Valid
ORD008559,CUST01855,Tanvi Rao,@nodomain.com,9519587198,Delhi,Clothing,Shorts,4,1167.61,20,Credit Card,26-04-2024,Pending,6,3.500323947,3736.35,Valid,Valid,Invalid,Valid
ORD009162,CUST00386,Aarav Rao,aarav.rao868@gmail.com,9735644131,Pune,Toys,Play Kitchen,7,1092.53,20,Net Banking,08-08-2022,Delivered,0,3.500323947,6118.17,Valid,Valid,Invalid,Valid
ORD013102,CUST04719,Pooja Patel,pooja.patel229@yahoo.com,9516123597,Mumbai,Home Decor,Plant Pot,-5,1001.39,10,Credit Card,13-10-2024,Cancelled,4,3.500323947,-4506.26,Valid,Invalid,Valid,Valid
ORD004614,CUST03803,Harsha Malhotra,harsha.malhotra256@gmail.com,8306937534,Surat,Furniture,Coffee Table,5,5337.38,15,UPI,14-12-2022,Cancelled,3,3.500323947,22683.87,Valid,Valid,Valid,Valid
ORD013868,CUST04849,Tanvi Kapoor,tanvi.kapoor513@gmail.com,9808034717,Hyderabad,Home Decor,Photo Frame,1,1374.82,5,Net Banking,28-12-2022,Pending,0,3.500323947,1306.08,Valid,Valid,Invalid,Valid
